index,path,label,pred
45,../data/nyu_data/nyu2/kitchen_0048_out\8.jpg,15,15
46,../data/nyu_data/nyu2/study_0004_out\55.jpg,24,24
47,../data/nyu_data/nyu2/bookstore_0001d_out\391.jpg,3,3
48,../data/nyu_data/nyu2/living_room_0078_out\108.jpg,17,17
50,../data/nyu_data/nyu2/bathroom_0028_out\168.jpg,1,1
51,../data/nyu_data/nyu2/bedroom_0140_out\71.jpg,2,2
52,../data/nyu_data/nyu2/living_room_0022_out\475.jpg,17,17
53,../data/nyu_data/nyu2/dining_room_0016_out\167.jpg,9,9
54,../data/nyu_data/nyu2/furniture_store_0002b_out\22.jpg,12,12
55,../data/nyu_data/nyu2/bedroom_0040_out\90.jpg,2,2
57,../data/nyu_data/nyu2/living_room_0039_out\37.jpg,17,17
58,../data/nyu_data/nyu2/bedroom_0107_out\5.jpg,2,2
59,../data/nyu_data/nyu2/cafe_0001a_out\27.jpg,4,4
60,../data/nyu_data/nyu2/bedroom_0056b_out\62.jpg,2,2
62,../data/nyu_data/nyu2/reception_room_0002_out\73.jpg,22,22
64,../data/nyu_data/nyu2/dining_room_0001b_out\12.jpg,9,9
65,../data/nyu_data/nyu2/bedroom_0072_out\124.jpg,2,2
66,../data/nyu_data/nyu2/kitchen_0019a_out\114.jpg,15,15
67,../data/nyu_data/nyu2/kitchen_0052_out\233.jpg,15,15
71,../data/nyu_data/nyu2/classroom_0010_out\88.jpg,5,5
72,../data/nyu_data/nyu2/bedroom_0129_out\82.jpg,2,2
73,../data/nyu_data/nyu2/kitchen_0059_out\53.jpg,15,15
74,../data/nyu_data/nyu2/bedroom_0062_out\93.jpg,2,2
76,../data/nyu_data/nyu2/office_0006_out\119.jpg,19,19
77,../data/nyu_data/nyu2/living_room_0083_out\34.jpg,17,17
79,../data/nyu_data/nyu2/living_room_0040_out\233.jpg,17,17
80,../data/nyu_data/nyu2/kitchen_0011b_out\66.jpg,15,15
81,../data/nyu_data/nyu2/furniture_store_0001d_out\369.jpg,12,12
82,../data/nyu_data/nyu2/study_0004_out\29.jpg,24,24
83,../data/nyu_data/nyu2/furniture_store_0002c_out\90.jpg,12,12
84,../data/nyu_data/nyu2/bedroom_0078_out\6.jpg,2,2
85,../data/nyu_data/nyu2/kitchen_0035b_out\144.jpg,15,15
86,../data/nyu_data/nyu2/bedroom_0078_out\236.jpg,2,2
87,../data/nyu_data/nyu2/home_office_0005_out\172.jpg,13,13
89,../data/nyu_data/nyu2/dining_room_0023_out\69.jpg,9,9
90,../data/nyu_data/nyu2/kitchen_0059_out\26.jpg,15,15
92,../data/nyu_data/nyu2/bedroom_0097_out\20.jpg,2,2
93,../data/nyu_data/nyu2/bedroom_0060_out\83.jpg,2,2
94,../data/nyu_data/nyu2/home_office_0006_out\135.jpg,13,13
95,../data/nyu_data/nyu2/cafe_0001b_out\103.jpg,4,4
97,../data/nyu_data/nyu2/kitchen_0049_out\50.jpg,15,15
98,../data/nyu_data/nyu2/kitchen_0028a_out\117.jpg,15,15
99,../data/nyu_data/nyu2/furniture_store_0002b_out\155.jpg,12,12
100,../data/nyu_data/nyu2/classroom_0016_out\58.jpg,5,5
102,../data/nyu_data/nyu2/kitchen_0047_out\209.jpg,15,15
103,../data/nyu_data/nyu2/playroom_0002_out\169.jpg,20,20
104,../data/nyu_data/nyu2/office_0012_out\116.jpg,19,19
105,../data/nyu_data/nyu2/furniture_store_0002a_out\183.jpg,12,12
106,../data/nyu_data/nyu2/bedroom_0025_out\210.jpg,2,2
107,../data/nyu_data/nyu2/dining_room_0015_out\160.jpg,9,9
109,../data/nyu_data/nyu2/living_room_0004_out\75.jpg,17,17
110,../data/nyu_data/nyu2/office_0024_out\78.jpg,19,19
111,../data/nyu_data/nyu2/bedroom_0138_out\79.jpg,2,2
113,../data/nyu_data/nyu2/bedroom_0059_out\84.jpg,2,2
115,../data/nyu_data/nyu2/study_0006_out\23.jpg,24,24
116,../data/nyu_data/nyu2/dining_room_0013_out\266.jpg,9,9
117,../data/nyu_data/nyu2/kitchen_0011b_out\64.jpg,15,15
118,../data/nyu_data/nyu2/bathroom_0010_out\31.jpg,1,1
119,../data/nyu_data/nyu2/office_kitchen_0001a_out\120.jpg,19,19
121,../data/nyu_data/nyu2/bedroom_0051_out\42.jpg,2,2
124,../data/nyu_data/nyu2/bedroom_0050_out\187.jpg,2,2
126,../data/nyu_data/nyu2/office_0011_out\159.jpg,19,19
127,../data/nyu_data/nyu2/bedroom_0098_out\100.jpg,2,2
128,../data/nyu_data/nyu2/office_0025_out\61.jpg,19,19
129,../data/nyu_data/nyu2/kitchen_0019a_out\320.jpg,15,15
131,../data/nyu_data/nyu2/office_kitchen_0001b_out\72.jpg,19,19
132,../data/nyu_data/nyu2/furniture_store_0002d_out\7.jpg,12,12
133,../data/nyu_data/nyu2/classroom_0018_out\46.jpg,5,5
134,../data/nyu_data/nyu2/living_room_0005_out\129.jpg,17,17
135,../data/nyu_data/nyu2/dining_room_0007_out\256.jpg,9,9
136,../data/nyu_data/nyu2/living_room_0022_out\239.jpg,17,17
137,../data/nyu_data/nyu2/bookstore_0001g_out\227.jpg,3,3
138,../data/nyu_data/nyu2/kitchen_0045b_out\117.jpg,15,15
139,../data/nyu_data/nyu2/living_room_0040_out\436.jpg,17,17
140,../data/nyu_data/nyu2/bedroom_0017_out\54.jpg,2,2
141,../data/nyu_data/nyu2/study_room_0005b_out\44.jpg,24,24
142,../data/nyu_data/nyu2/bedroom_0053_out\123.jpg,2,2
143,../data/nyu_data/nyu2/conference_room_0001_out\145.jpg,7,7
146,../data/nyu_data/nyu2/kitchen_0049_out\59.jpg,15,15
148,../data/nyu_data/nyu2/bedroom_0106_out\197.jpg,2,2
150,../data/nyu_data/nyu2/bedroom_0042_out\73.jpg,2,2
151,../data/nyu_data/nyu2/bookstore_0001f_out\385.jpg,3,3
153,../data/nyu_data/nyu2/bedroom_0074_out\55.jpg,2,2
154,../data/nyu_data/nyu2/kitchen_0052_out\212.jpg,15,15
155,../data/nyu_data/nyu2/bathroom_0028_out\58.jpg,1,1
156,../data/nyu_data/nyu2/bookstore_0001i_out\237.jpg,3,3
157,../data/nyu_data/nyu2/bedroom_0019_out\14.jpg,2,2
158,../data/nyu_data/nyu2/study_room_0005b_out\91.jpg,24,24
159,../data/nyu_data/nyu2/furniture_store_0001a_out\16.jpg,12,12
161,../data/nyu_data/nyu2/dining_room_0013_out\204.jpg,9,9
162,../data/nyu_data/nyu2/kitchen_0045a_out\32.jpg,15,15
163,../data/nyu_data/nyu2/office_kitchen_0001b_out\92.jpg,19,19
164,../data/nyu_data/nyu2/kitchen_0029a_out\35.jpg,15,15
165,../data/nyu_data/nyu2/bedroom_0098_out\31.jpg,2,2
166,../data/nyu_data/nyu2/bookstore_0001f_out\65.jpg,3,3
167,../data/nyu_data/nyu2/kitchen_0052_out\162.jpg,15,15
168,../data/nyu_data/nyu2/furniture_store_0001e_out\132.jpg,12,12
170,../data/nyu_data/nyu2/bookstore_0001f_out\323.jpg,3,3
171,../data/nyu_data/nyu2/classroom_0006_out\281.jpg,5,5
172,../data/nyu_data/nyu2/office_0004_out\92.jpg,19,19
173,../data/nyu_data/nyu2/kitchen_0028a_out\202.jpg,15,15
174,../data/nyu_data/nyu2/classroom_0006_out\275.jpg,5,5
175,../data/nyu_data/nyu2/kitchen_0059_out\49.jpg,15,15
176,../data/nyu_data/nyu2/classroom_0004_out\81.jpg,5,5
177,../data/nyu_data/nyu2/bathroom_0049_out\77.jpg,1,1
178,../data/nyu_data/nyu2/home_office_0011_out\111.jpg,13,13
180,../data/nyu_data/nyu2/bookstore_0001f_out\48.jpg,3,3
181,../data/nyu_data/nyu2/bookstore_0001g_out\85.jpg,3,3
182,../data/nyu_data/nyu2/classroom_0018_out\57.jpg,5,5
184,../data/nyu_data/nyu2/furniture_store_0001d_out\363.jpg,12,12
185,../data/nyu_data/nyu2/bedroom_0086_out\109.jpg,2,2
186,../data/nyu_data/nyu2/kitchen_0019a_out\253.jpg,15,15
188,../data/nyu_data/nyu2/bookstore_0001d_out\367.jpg,3,3
190,../data/nyu_data/nyu2/kitchen_0049_out\61.jpg,15,15
193,../data/nyu_data/nyu2/bedroom_0072_out\141.jpg,2,2
195,../data/nyu_data/nyu2/living_room_0005_out\88.jpg,17,17
197,../data/nyu_data/nyu2/living_room_0062_out\124.jpg,17,17
199,../data/nyu_data/nyu2/classroom_0011_out\22.jpg,5,5
200,../data/nyu_data/nyu2/kitchen_0019a_out\232.jpg,15,15
201,../data/nyu_data/nyu2/bedroom_0106_out\35.jpg,2,2
202,../data/nyu_data/nyu2/dining_room_0001b_out\32.jpg,9,9
203,../data/nyu_data/nyu2/living_room_0018_out\11.jpg,17,17
205,../data/nyu_data/nyu2/bathroom_0014a_out\113.jpg,1,1
206,../data/nyu_data/nyu2/bedroom_0041_out\39.jpg,2,2
207,../data/nyu_data/nyu2/kitchen_0019a_out\84.jpg,15,15
208,../data/nyu_data/nyu2/kitchen_0028a_out\60.jpg,15,15
209,../data/nyu_data/nyu2/living_room_0047b_out\157.jpg,17,17
210,../data/nyu_data/nyu2/bedroom_0038_out\36.jpg,2,2
212,../data/nyu_data/nyu2/bedroom_0034_out\87.jpg,2,2
213,../data/nyu_data/nyu2/bedroom_0080_out\90.jpg,2,2
214,../data/nyu_data/nyu2/dining_room_0012_out\108.jpg,9,9
215,../data/nyu_data/nyu2/furniture_store_0002a_out\422.jpg,12,12
216,../data/nyu_data/nyu2/bedroom_0034_out\83.jpg,2,2
217,../data/nyu_data/nyu2/office_0012_out\117.jpg,19,19
218,../data/nyu_data/nyu2/dining_room_0010_out\56.jpg,9,9
219,../data/nyu_data/nyu2/bookstore_0001i_out\174.jpg,3,3
220,../data/nyu_data/nyu2/playroom_0004_out\42.jpg,20,20
221,../data/nyu_data/nyu2/bedroom_0028_out\17.jpg,2,2
222,../data/nyu_data/nyu2/bathroom_0005_out\62.jpg,1,1
223,../data/nyu_data/nyu2/cafe_0001a_out\104.jpg,4,4
224,../data/nyu_data/nyu2/kitchen_0060_out\41.jpg,15,15
225,../data/nyu_data/nyu2/kitchen_0049_out\315.jpg,15,15
226,../data/nyu_data/nyu2/bedroom_0052_out\283.jpg,2,2
227,../data/nyu_data/nyu2/bedroom_0074_out\53.jpg,2,2
228,../data/nyu_data/nyu2/kitchen_0010_out\86.jpg,15,15
229,../data/nyu_data/nyu2/bookstore_0001j_out\73.jpg,3,3
230,../data/nyu_data/nyu2/study_room_0005a_out\16.jpg,24,24
231,../data/nyu_data/nyu2/kitchen_0016_out\15.jpg,15,15
235,../data/nyu_data/nyu2/home_storage_0001_out\219.jpg,13,13
236,../data/nyu_data/nyu2/kitchen_0059_out\1.jpg,15,15
237,../data/nyu_data/nyu2/bedroom_0069_out\23.jpg,2,2
239,../data/nyu_data/nyu2/bedroom_0031_out\8.jpg,2,2
241,../data/nyu_data/nyu2/bedroom_0021_out\132.jpg,2,2
242,../data/nyu_data/nyu2/bedroom_0082_out\71.jpg,2,2
244,../data/nyu_data/nyu2/bedroom_0050_out\57.jpg,2,2
245,../data/nyu_data/nyu2/bedroom_0138_out\94.jpg,2,2
246,../data/nyu_data/nyu2/living_room_0068_out\131.jpg,17,17
247,../data/nyu_data/nyu2/bedroom_0100_out\33.jpg,2,2
248,../data/nyu_data/nyu2/kitchen_0053_out\268.jpg,15,15
249,../data/nyu_data/nyu2/bedroom_0078_out\116.jpg,2,2
250,../data/nyu_data/nyu2/cafe_0001c_out\121.jpg,4,4
251,../data/nyu_data/nyu2/bedroom_0096_out\18.jpg,2,2
252,../data/nyu_data/nyu2/office_0026_out\72.jpg,19,19
254,../data/nyu_data/nyu2/furniture_store_0001e_out\97.jpg,12,12
255,../data/nyu_data/nyu2/bedroom_0028_out\50.jpg,2,2
256,../data/nyu_data/nyu2/bedroom_0136_out\204.jpg,2,2
258,../data/nyu_data/nyu2/reception_room_0002_out\134.jpg,22,22
259,../data/nyu_data/nyu2/laundry_room_0001_out\19.jpg,16,16
260,../data/nyu_data/nyu2/office_kitchen_0001a_out\73.jpg,19,19
261,../data/nyu_data/nyu2/bedroom_0100_out\74.jpg,2,2
265,../data/nyu_data/nyu2/bedroom_0096_out\94.jpg,2,2
266,../data/nyu_data/nyu2/bathroom_0023_out\3.jpg,1,1
269,../data/nyu_data/nyu2/bedroom_0124_out\1.jpg,2,2
270,../data/nyu_data/nyu2/bedroom_0017_out\99.jpg,2,2
271,../data/nyu_data/nyu2/reception_room_0004_out\87.jpg,22,22
272,../data/nyu_data/nyu2/bedroom_0071_out\241.jpg,2,2
274,../data/nyu_data/nyu2/kitchen_0011a_out\60.jpg,15,15
275,../data/nyu_data/nyu2/cafe_0001c_out\27.jpg,4,4
277,../data/nyu_data/nyu2/bookstore_0001j_out\224.jpg,3,3
278,../data/nyu_data/nyu2/bedroom_0106_out\116.jpg,2,2
279,../data/nyu_data/nyu2/kitchen_0019a_out\401.jpg,15,15
280,../data/nyu_data/nyu2/nyu_office_0_out\187.jpg,18,18
281,../data/nyu_data/nyu2/study_room_0004_out\48.jpg,24,24
282,../data/nyu_data/nyu2/kitchen_0028b_out\9.jpg,15,15
283,../data/nyu_data/nyu2/bedroom_0072_out\37.jpg,2,2
284,../data/nyu_data/nyu2/computer_lab_0002_out\31.jpg,6,6
285,../data/nyu_data/nyu2/furniture_store_0001e_out\127.jpg,12,12
286,../data/nyu_data/nyu2/bedroom_0074_out\19.jpg,2,2
287,../data/nyu_data/nyu2/bookstore_0001g_out\145.jpg,3,3
288,../data/nyu_data/nyu2/bedroom_0104_out\43.jpg,2,2
289,../data/nyu_data/nyu2/bathroom_0006_out\33.jpg,1,1
290,../data/nyu_data/nyu2/furniture_store_0002a_out\227.jpg,12,12
291,../data/nyu_data/nyu2/living_room_0040_out\281.jpg,17,17
292,../data/nyu_data/nyu2/kitchen_0033_out\216.jpg,15,15
293,../data/nyu_data/nyu2/study_room_0004_out\217.jpg,24,24
296,../data/nyu_data/nyu2/kitchen_0052_out\199.jpg,15,15
298,../data/nyu_data/nyu2/living_room_0019_out\103.jpg,17,17
299,../data/nyu_data/nyu2/bedroom_0019_out\203.jpg,2,2
300,../data/nyu_data/nyu2/bedroom_0053_out\146.jpg,2,2
301,../data/nyu_data/nyu2/bedroom_0033_out\46.jpg,2,2
302,../data/nyu_data/nyu2/cafe_0001a_out\75.jpg,4,4
304,../data/nyu_data/nyu2/office_kitchen_0003_out\129.jpg,19,19
305,../data/nyu_data/nyu2/home_office_0008_out\214.jpg,13,13
306,../data/nyu_data/nyu2/kitchen_0037_out\95.jpg,15,15
307,../data/nyu_data/nyu2/living_room_0011_out\43.jpg,17,17
308,../data/nyu_data/nyu2/furniture_store_0002b_out\120.jpg,12,12
309,../data/nyu_data/nyu2/furniture_store_0001b_out\38.jpg,12,12
311,../data/nyu_data/nyu2/bookstore_0001j_out\383.jpg,3,3
312,../data/nyu_data/nyu2/bedroom_0052_out\173.jpg,2,2
316,../data/nyu_data/nyu2/kitchen_0033_out\198.jpg,15,15
317,../data/nyu_data/nyu2/kitchen_0047_out\215.jpg,15,15
318,../data/nyu_data/nyu2/classroom_0004_out\78.jpg,5,5
319,../data/nyu_data/nyu2/bedroom_0051_out\248.jpg,2,2
321,../data/nyu_data/nyu2/bedroom_0019_out\68.jpg,2,2
322,../data/nyu_data/nyu2/dining_room_0024_out\58.jpg,9,9
324,../data/nyu_data/nyu2/classroom_0012_out\41.jpg,5,5
325,../data/nyu_data/nyu2/bathroom_0028_out\167.jpg,1,1
326,../data/nyu_data/nyu2/living_room_0040_out\451.jpg,17,17
327,../data/nyu_data/nyu2/classroom_0006_out\255.jpg,5,5
330,../data/nyu_data/nyu2/dining_room_0028_out\2.jpg,9,9
331,../data/nyu_data/nyu2/kitchen_0043_out\153.jpg,15,15
332,../data/nyu_data/nyu2/living_room_0086a_out\22.jpg,17,17
333,../data/nyu_data/nyu2/kitchen_0051_out\131.jpg,15,15
335,../data/nyu_data/nyu2/dining_room_0019_out\111.jpg,9,9
336,../data/nyu_data/nyu2/bedroom_0028_out\29.jpg,2,2
338,../data/nyu_data/nyu2/furniture_store_0002c_out\10.jpg,12,12
339,../data/nyu_data/nyu2/kitchen_0035b_out\119.jpg,15,15
340,../data/nyu_data/nyu2/bedroom_0082_out\18.jpg,2,2
341,../data/nyu_data/nyu2/furniture_store_0001d_out\332.jpg,12,12
342,../data/nyu_data/nyu2/bedroom_0040_out\32.jpg,2,2
343,../data/nyu_data/nyu2/bedroom_0086_out\85.jpg,2,2
345,../data/nyu_data/nyu2/furniture_store_0002c_out\86.jpg,12,12
346,../data/nyu_data/nyu2/living_room_0047b_out\51.jpg,17,17
347,../data/nyu_data/nyu2/living_room_0046a_out\23.jpg,17,17
348,../data/nyu_data/nyu2/living_room_0037_out\25.jpg,17,17
349,../data/nyu_data/nyu2/furniture_store_0002a_out\70.jpg,12,12
350,../data/nyu_data/nyu2/kitchen_0048_out\168.jpg,15,15
351,../data/nyu_data/nyu2/dining_room_0019_out\91.jpg,9,9
352,../data/nyu_data/nyu2/bedroom_0067b_out\25.jpg,2,2
353,../data/nyu_data/nyu2/kitchen_0031_out\109.jpg,15,15
354,../data/nyu_data/nyu2/classroom_0010_out\20.jpg,5,5
358,../data/nyu_data/nyu2/bedroom_0138_out\50.jpg,2,2
360,../data/nyu_data/nyu2/living_room_0050_out\86.jpg,17,17
362,../data/nyu_data/nyu2/kitchen_0050_out\282.jpg,15,15
364,../data/nyu_data/nyu2/kitchen_0010_out\24.jpg,15,15
365,../data/nyu_data/nyu2/bedroom_0062_out\161.jpg,2,2
366,../data/nyu_data/nyu2/bathroom_0011_out\2.jpg,1,1
367,../data/nyu_data/nyu2/furniture_store_0001d_out\62.jpg,12,12
368,../data/nyu_data/nyu2/kitchen_0010_out\130.jpg,15,15
369,../data/nyu_data/nyu2/dining_room_0015_out\342.jpg,9,9
370,../data/nyu_data/nyu2/kitchen_0033_out\250.jpg,15,15
371,../data/nyu_data/nyu2/living_room_0063_out\211.jpg,17,17
372,../data/nyu_data/nyu2/bathroom_0024_out\74.jpg,1,1
373,../data/nyu_data/nyu2/kitchen_0053_out\341.jpg,15,15
374,../data/nyu_data/nyu2/living_room_0040_out\173.jpg,17,17
375,../data/nyu_data/nyu2/living_room_0040_out\455.jpg,17,17
376,../data/nyu_data/nyu2/playroom_0003_out\214.jpg,20,20
377,../data/nyu_data/nyu2/dining_room_0029_out\179.jpg,9,9
378,../data/nyu_data/nyu2/classroom_0022_out\156.jpg,5,5
379,../data/nyu_data/nyu2/bedroom_0125a_out\46.jpg,2,2
381,../data/nyu_data/nyu2/living_room_0035_out\159.jpg,17,17
382,../data/nyu_data/nyu2/bookstore_0001h_out\228.jpg,3,3
385,../data/nyu_data/nyu2/bedroom_0004_out\149.jpg,2,2
386,../data/nyu_data/nyu2/furniture_store_0001b_out\142.jpg,12,12
388,../data/nyu_data/nyu2/bedroom_0140_out\219.jpg,2,2
389,../data/nyu_data/nyu2/office_kitchen_0001b_out\82.jpg,19,19
390,../data/nyu_data/nyu2/kitchen_0043_out\93.jpg,15,15
391,../data/nyu_data/nyu2/playroom_0002_out\209.jpg,20,20
393,../data/nyu_data/nyu2/furniture_store_0001b_out\104.jpg,12,12
397,../data/nyu_data/nyu2/bathroom_0007_out\12.jpg,1,1
398,../data/nyu_data/nyu2/printer_room_0001_out\56.jpg,21,21
400,../data/nyu_data/nyu2/living_room_0083_out\80.jpg,17,17
401,../data/nyu_data/nyu2/conference_room_0002_out\26.jpg,7,7
402,../data/nyu_data/nyu2/office_0024_out\72.jpg,19,19
406,../data/nyu_data/nyu2/kitchen_0011a_out\51.jpg,15,15
407,../data/nyu_data/nyu2/dining_room_0001b_out\20.jpg,9,9
408,../data/nyu_data/nyu2/dining_room_0013_out\88.jpg,9,9
410,../data/nyu_data/nyu2/dining_room_0034_out\228.jpg,9,9
411,../data/nyu_data/nyu2/living_room_0040_out\332.jpg,17,17
412,../data/nyu_data/nyu2/bathroom_0011_out\12.jpg,1,1
415,../data/nyu_data/nyu2/kitchen_0059_out\35.jpg,15,15
416,../data/nyu_data/nyu2/home_office_0013_out\76.jpg,13,13
417,../data/nyu_data/nyu2/bedroom_0026_out\131.jpg,2,2
418,../data/nyu_data/nyu2/living_room_0040_out\147.jpg,17,17
419,../data/nyu_data/nyu2/office_0003_out\78.jpg,19,19
420,../data/nyu_data/nyu2/bedroom_0065_out\10.jpg,2,2
421,../data/nyu_data/nyu2/dining_room_0031_out\317.jpg,9,9
423,../data/nyu_data/nyu2/bedroom_0136_out\208.jpg,2,2
425,../data/nyu_data/nyu2/living_room_0050_out\295.jpg,17,17
426,../data/nyu_data/nyu2/office_0012_out\124.jpg,19,19
429,../data/nyu_data/nyu2/bookstore_0001f_out\138.jpg,3,3
430,../data/nyu_data/nyu2/bathroom_0007_out\27.jpg,1,1
431,../data/nyu_data/nyu2/bedroom_0078_out\52.jpg,2,2
433,../data/nyu_data/nyu2/classroom_0016_out\113.jpg,5,5
434,../data/nyu_data/nyu2/office_0004_out\70.jpg,19,19
435,../data/nyu_data/nyu2/office_0012_out\66.jpg,19,19
436,../data/nyu_data/nyu2/bedroom_0060_out\107.jpg,2,2
437,../data/nyu_data/nyu2/bedroom_0097_out\1.jpg,2,2
438,../data/nyu_data/nyu2/dining_room_0012_out\313.jpg,9,9
439,../data/nyu_data/nyu2/dining_room_0019_out\164.jpg,9,9
440,../data/nyu_data/nyu2/bathroom_0011_out\17.jpg,1,1
441,../data/nyu_data/nyu2/bedroom_0050_out\74.jpg,2,2
442,../data/nyu_data/nyu2/kitchen_0051_out\263.jpg,15,15
443,../data/nyu_data/nyu2/conference_room_0002_out\15.jpg,7,7
444,../data/nyu_data/nyu2/dining_room_0010_out\14.jpg,9,9
446,../data/nyu_data/nyu2/bedroom_0096_out\26.jpg,2,2
447,../data/nyu_data/nyu2/bathroom_0028_out\138.jpg,1,1
449,../data/nyu_data/nyu2/living_room_0063_out\178.jpg,17,17
451,../data/nyu_data/nyu2/kitchen_0011b_out\10.jpg,15,15
452,../data/nyu_data/nyu2/dining_room_0001b_out\202.jpg,9,9
454,../data/nyu_data/nyu2/bedroom_0025_out\121.jpg,2,2
455,../data/nyu_data/nyu2/bedroom_0047_out\38.jpg,2,2
457,../data/nyu_data/nyu2/bookstore_0001e_out\285.jpg,3,3
459,../data/nyu_data/nyu2/bedroom_0113_out\158.jpg,2,2
460,../data/nyu_data/nyu2/kitchen_0035a_out\54.jpg,15,15
462,../data/nyu_data/nyu2/bedroom_0056b_out\28.jpg,2,2
463,../data/nyu_data/nyu2/bedroom_0012_out\45.jpg,2,2
466,../data/nyu_data/nyu2/bathroom_0028_out\2.jpg,1,1
467,../data/nyu_data/nyu2/bedroom_0074_out\41.jpg,2,2
468,../data/nyu_data/nyu2/bathroom_0049_out\48.jpg,1,1
469,../data/nyu_data/nyu2/bookstore_0001d_out\454.jpg,3,3
472,../data/nyu_data/nyu2/kitchen_0050_out\169.jpg,15,15
474,../data/nyu_data/nyu2/living_room_0047b_out\118.jpg,17,17
475,../data/nyu_data/nyu2/living_room_0019_out\108.jpg,17,17
476,../data/nyu_data/nyu2/bookstore_0001h_out\216.jpg,3,3
478,../data/nyu_data/nyu2/bathroom_0019_out\87.jpg,1,1
479,../data/nyu_data/nyu2/kitchen_0031_out\93.jpg,15,15
480,../data/nyu_data/nyu2/office_0019_out\8.jpg,19,19
482,../data/nyu_data/nyu2/bookstore_0001f_out\402.jpg,3,3
484,../data/nyu_data/nyu2/living_room_0039_out\190.jpg,17,17
485,../data/nyu_data/nyu2/dining_room_0007_out\67.jpg,9,9
486,../data/nyu_data/nyu2/bedroom_0090_out\50.jpg,2,2
487,../data/nyu_data/nyu2/kitchen_0049_out\67.jpg,15,15
488,../data/nyu_data/nyu2/kitchen_0028a_out\148.jpg,15,15
489,../data/nyu_data/nyu2/bedroom_0031_out\57.jpg,2,2
492,../data/nyu_data/nyu2/kitchen_0003_out\64.jpg,15,15
493,../data/nyu_data/nyu2/dining_room_0024_out\42.jpg,9,9
495,../data/nyu_data/nyu2/printer_room_0001_out\114.jpg,21,21
496,../data/nyu_data/nyu2/bedroom_0136_out\60.jpg,2,2
498,../data/nyu_data/nyu2/dining_room_0002_out\14.jpg,9,9
500,../data/nyu_data/nyu2/kitchen_0060_out\55.jpg,15,15
501,../data/nyu_data/nyu2/bedroom_0004_out\171.jpg,2,2
502,../data/nyu_data/nyu2/living_room_0039_out\85.jpg,17,17
503,../data/nyu_data/nyu2/playroom_0003_out\32.jpg,20,20
504,../data/nyu_data/nyu2/living_room_0063_out\234.jpg,17,17
505,../data/nyu_data/nyu2/bedroom_0026_out\66.jpg,2,2
506,../data/nyu_data/nyu2/playroom_0003_out\36.jpg,20,20
507,../data/nyu_data/nyu2/kitchen_0047_out\124.jpg,15,15
508,../data/nyu_data/nyu2/bookstore_0001d_out\138.jpg,3,3
510,../data/nyu_data/nyu2/bedroom_0104_out\78.jpg,2,2
512,../data/nyu_data/nyu2/dining_room_0004_out\42.jpg,9,9
513,../data/nyu_data/nyu2/kitchen_0011b_out\48.jpg,15,15
514,../data/nyu_data/nyu2/dining_room_0028_out\127.jpg,9,9
