index,path,label,pred
66,../data/rgbd-dataset-10k\train\images\sponge_4_4_226_crop.png,41,41
67,../data/rgbd-dataset-10k\train\images\potato_2_2_193_crop.png,36,36
68,../data/rgbd-dataset-10k\train\images\marker_5_1_36_crop.png,26,26
69,../data/rgbd-dataset-10k\train\images\apple_4_1_92_crop.png,0,0
70,../data/rgbd-dataset-10k\valid\images\mushroom_2_4_93_crop.png,27,27
71,../data/rgbd-dataset-10k\train\images\pear_7_4_39_crop.png,32,32
74,../data/rgbd-dataset-10k\test\images\potato_3_1_126_crop.png,36,36
75,../data/rgbd-dataset-10k\valid\images\cereal_box_2_2_47_crop.png,10,10
76,../data/rgbd-dataset-10k\train\images\glue_stick_5_2_112_crop.png,17,17
77,../data/rgbd-dataset-10k\train\images\onion_1_2_129_crop.png,29,29
78,../data/rgbd-dataset-10k\valid\images\comb_5_1_132_crop.png,12,12
79,../data/rgbd-dataset-10k\test\images\calculator_4_4_169_crop.png,6,6
80,../data/rgbd-dataset-10k\train\images\keyboard_4_2_25_crop.png,21,21
81,../data/rgbd-dataset-10k\train\images\comb_2_2_46_crop.png,12,12
82,../data/rgbd-dataset-10k\test\images\onion_5_1_183_crop.png,29,29
83,../data/rgbd-dataset-10k\train\images\cereal_box_1_4_14_crop.png,10,10
84,../data/rgbd-dataset-10k\train\images\food_box_5_1_269_crop.png,15,15
85,../data/rgbd-dataset-10k\train\images\hand_towel_3_2_144_crop.png,19,19
86,../data/rgbd-dataset-10k\test\images\calculator_2_1_57_crop.png,6,6
87,../data/rgbd-dataset-10k\train\images\food_bag_1_2_225_crop.png,15,15
88,../data/rgbd-dataset-10k\train\images\pitcher_1_2_56_crop.png,33,33
89,../data/rgbd-dataset-10k\train\images\pliers_6_2_24_crop.png,35,35
91,../data/rgbd-dataset-10k\train\images\apple_4_1_9_crop.png,0,0
92,../data/rgbd-dataset-10k\train\images\bell_pepper_3_4_1_crop.png,3,3
94,../data/rgbd-dataset-10k\train\images\toothpaste_5_1_205_crop.png,45,45
95,../data/rgbd-dataset-10k\test\images\coffee_mug_3_2_84_crop.png,11,11
96,../data/rgbd-dataset-10k\train\images\marker_3_1_217_crop.png,26,26
97,../data/rgbd-dataset-10k\train\images\lime_2_4_26_crop.png,25,25
98,../data/rgbd-dataset-10k\train\images\banana_1_4_221_crop.png,2,2
99,../data/rgbd-dataset-10k\train\images\kleenex_2_4_38_crop.png,22,22
100,../data/rgbd-dataset-10k\valid\images\scissors_1_2_83_crop.png,38,38
101,../data/rgbd-dataset-10k\train\images\soda_can_6_1_51_crop.png,40,40
102,../data/rgbd-dataset-10k\train\images\pliers_2_1_85_crop.png,35,35
103,../data/rgbd-dataset-10k\train\images\binder_3_4_237_crop.png,4,4
104,../data/rgbd-dataset-10k\test\images\lightbulb_3_4_57_crop.png,24,24
105,../data/rgbd-dataset-10k\train\images\water_bottle_7_1_43_crop.png,46,46
106,../data/rgbd-dataset-10k\valid\images\instant_noodles_6_4_110_crop.png,20,20
107,../data/rgbd-dataset-10k\train\images\greens_3_2_110_crop.png,18,18
108,../data/rgbd-dataset-10k\train\images\tomato_3_4_129_crop.png,43,43
109,../data/rgbd-dataset-10k\train\images\potato_2_2_45_crop.png,36,36
110,../data/rgbd-dataset-10k\train\images\plate_2_4_105_crop.png,34,34
113,../data/rgbd-dataset-10k\train\images\lightbulb_1_1_47_crop.png,24,24
114,../data/rgbd-dataset-10k\train\images\cereal_box_2_4_177_crop.png,10,10
115,../data/rgbd-dataset-10k\train\images\lime_1_2_158_crop.png,25,25
116,../data/rgbd-dataset-10k\train\images\garlic_3_2_188_crop.png,16,16
119,../data/rgbd-dataset-10k\train\images\instant_noodles_5_1_49_crop.png,20,20
120,../data/rgbd-dataset-10k\test\images\apple_1_2_1_crop.png,0,0
121,../data/rgbd-dataset-10k\train\images\bell_pepper_2_1_158_crop.png,3,3
122,../data/rgbd-dataset-10k\train\images\coffee_mug_1_4_117_crop.png,11,11
123,../data/rgbd-dataset-10k\test\images\plate_2_1_110_crop.png,34,34
124,../data/rgbd-dataset-10k\train\images\soda_can_3_2_162_crop.png,40,40
126,../data/rgbd-dataset-10k\train\images\water_bottle_4_4_108_crop.png,46,46
128,../data/rgbd-dataset-10k\train\images\scissors_3_1_77_crop.png,38,38
129,../data/rgbd-dataset-10k\train\images\sponge_7_2_20_crop.png,41,41
130,../data/rgbd-dataset-10k\train\images\calculator_2_1_157_crop.png,6,6
131,../data/rgbd-dataset-10k\train\images\bowl_6_4_199_crop.png,5,5
132,../data/rgbd-dataset-10k\train\images\rubber_eraser_1_4_109_crop.png,37,37
135,../data/rgbd-dataset-10k\valid\images\flashlight_2_4_169_crop.png,14,14
138,../data/rgbd-dataset-10k\test\images\keyboard_2_1_152_crop.png,21,21
139,../data/rgbd-dataset-10k\train\images\tomato_5_1_149_crop.png,43,43
140,../data/rgbd-dataset-10k\train\images\camera_3_4_92_crop.png,7,7
141,../data/rgbd-dataset-10k\train\images\kleenex_3_2_21_crop.png,22,22
142,../data/rgbd-dataset-10k\train\images\mushroom_3_4_197_crop.png,27,27
143,../data/rgbd-dataset-10k\valid\images\toothpaste_4_1_104_crop.png,45,45
144,../data/rgbd-dataset-10k\train\images\comb_2_4_187_crop.png,12,12
145,../data/rgbd-dataset-10k\train\images\tomato_6_4_47_crop.png,43,43
147,../data/rgbd-dataset-10k\train\images\glue_stick_6_1_11_crop.png,17,17
148,../data/rgbd-dataset-10k\train\images\lime_3_1_197_crop.png,25,25
149,../data/rgbd-dataset-10k\train\images\hand_towel_5_1_4_crop.png,19,19
150,../data/rgbd-dataset-10k\train\images\apple_1_2_11_crop.png,0,0
151,../data/rgbd-dataset-10k\train\images\dry_battery_2_2_46_crop.png,13,13
152,../data/rgbd-dataset-10k\train\images\kleenex_1_4_160_crop.png,22,22
153,../data/rgbd-dataset-10k\train\images\lemon_5_2_46_crop.png,23,23
154,../data/rgbd-dataset-10k\train\images\binder_1_2_108_crop.png,4,4
155,../data/rgbd-dataset-10k\valid\images\peach_1_1_45_crop.png,31,31
156,../data/rgbd-dataset-10k\train\images\cereal_box_2_2_125_crop.png,10,10
157,../data/rgbd-dataset-10k\train\images\bell_pepper_2_1_184_crop.png,3,3
161,../data/rgbd-dataset-10k\train\images\peach_2_4_208_crop.png,31,31
162,../data/rgbd-dataset-10k\valid\images\toothbrush_1_1_64_crop.png,44,44
163,../data/rgbd-dataset-10k\test\images\coffee_mug_4_2_72_crop.png,11,11
164,../data/rgbd-dataset-10k\valid\images\lightbulb_4_4_194_crop.png,24,24
165,../data/rgbd-dataset-10k\train\images\kleenex_4_4_74_crop.png,22,22
166,../data/rgbd-dataset-10k\train\images\hand_towel_5_1_210_crop.png,19,19
167,../data/rgbd-dataset-10k\train\images\bowl_1_1_104_crop.png,5,5
168,../data/rgbd-dataset-10k\train\images\water_bottle_6_1_52_crop.png,46,46
169,../data/rgbd-dataset-10k\train\images\instant_noodles_5_2_246_crop.png,20,20
172,../data/rgbd-dataset-10k\valid\images\cereal_box_2_1_36_crop.png,10,10
173,../data/rgbd-dataset-10k\train\images\greens_1_2_36_crop.png,18,18
174,../data/rgbd-dataset-10k\train\images\instant_noodles_8_1_40_crop.png,20,20
175,../data/rgbd-dataset-10k\train\images\ball_2_4_30_crop.png,1,1
176,../data/rgbd-dataset-10k\test\images\mushroom_2_2_209_crop.png,27,27
177,../data/rgbd-dataset-10k\test\images\garlic_2_1_163_crop.png,16,16
178,../data/rgbd-dataset-10k\train\images\mushroom_3_4_217_crop.png,27,27
179,../data/rgbd-dataset-10k\test\images\rubber_eraser_3_1_42_crop.png,37,37
180,../data/rgbd-dataset-10k\train\images\pitcher_1_2_45_crop.png,33,33
181,../data/rgbd-dataset-10k\train\images\pear_2_1_55_crop.png,32,32
182,../data/rgbd-dataset-10k\train\images\banana_4_2_23_crop.png,2,2
183,../data/rgbd-dataset-10k\train\images\bell_pepper_6_2_64_crop.png,3,3
184,../data/rgbd-dataset-10k\train\images\dry_battery_4_2_44_crop.png,13,13
185,../data/rgbd-dataset-10k\valid\images\shampoo_1_2_170_crop.png,39,39
186,../data/rgbd-dataset-10k\train\images\binder_1_1_226_crop.png,4,4
187,../data/rgbd-dataset-10k\train\images\peach_3_2_129_crop.png,31,31
188,../data/rgbd-dataset-10k\train\images\instant_noodles_3_4_89_crop.png,20,20
190,../data/rgbd-dataset-10k\train\images\orange_1_4_137_crop.png,30,30
191,../data/rgbd-dataset-10k\valid\images\peach_1_2_238_crop.png,31,31
192,../data/rgbd-dataset-10k\train\images\plate_7_1_129_crop.png,34,34
193,../data/rgbd-dataset-10k\test\images\potato_2_1_122_crop.png,36,36
194,../data/rgbd-dataset-10k\train\images\notebook_3_1_208_crop.png,28,28
195,../data/rgbd-dataset-10k\train\images\garlic_7_2_68_crop.png,16,16
196,../data/rgbd-dataset-10k\train\images\lime_1_2_109_crop.png,25,25
197,../data/rgbd-dataset-10k\train\images\cell_phone_1_2_63_crop.png,9,9
198,../data/rgbd-dataset-10k\train\images\shampoo_6_1_50_crop.png,39,39
199,../data/rgbd-dataset-10k\train\images\potato_2_4_87_crop.png,36,36
200,../data/rgbd-dataset-10k\train\images\plate_6_2_114_crop.png,34,34
201,../data/rgbd-dataset-10k\valid\images\pitcher_2_4_185_crop.png,33,33
202,../data/rgbd-dataset-10k\test\images\peach_1_2_117_crop.png,31,31
203,../data/rgbd-dataset-10k\train\images\toothpaste_4_1_253_crop.png,45,45
204,../data/rgbd-dataset-10k\valid\images\bell_pepper_6_4_41_crop.png,3,3
205,../data/rgbd-dataset-10k\train\images\comb_3_2_115_crop.png,12,12
206,../data/rgbd-dataset-10k\train\images\garlic_5_4_70_crop.png,16,16
207,../data/rgbd-dataset-10k\train\images\apple_3_2_14_crop.png,0,0
208,../data/rgbd-dataset-10k\valid\images\ball_2_2_33_crop.png,1,1
209,../data/rgbd-dataset-10k\train\images\toothpaste_3_2_198_crop.png,45,45
210,../data/rgbd-dataset-10k\train\images\pliers_6_1_7_crop.png,35,35
211,../data/rgbd-dataset-10k\train\images\greens_3_2_33_crop.png,18,18
212,../data/rgbd-dataset-10k\train\images\peach_3_4_10_crop.png,31,31
213,../data/rgbd-dataset-10k\train\images\shampoo_6_1_51_crop.png,39,39
214,../data/rgbd-dataset-10k\test\images\cap_2_2_59_crop.png,8,8
215,../data/rgbd-dataset-10k\train\images\plate_4_4_7_crop.png,34,34
216,../data/rgbd-dataset-10k\train\images\binder_2_1_213_crop.png,4,4
217,../data/rgbd-dataset-10k\train\images\cap_4_2_21_crop.png,8,8
218,../data/rgbd-dataset-10k\train\images\tomato_5_4_158_crop.png,43,43
219,../data/rgbd-dataset-10k\train\images\notebook_3_1_242_crop.png,28,28
220,../data/rgbd-dataset-10k\test\images\instant_noodles_7_1_17_crop.png,20,20
221,../data/rgbd-dataset-10k\train\images\toothpaste_1_2_57_crop.png,45,45
222,../data/rgbd-dataset-10k\train\images\hand_towel_2_2_122_crop.png,19,19
223,../data/rgbd-dataset-10k\train\images\bell_pepper_3_1_174_crop.png,3,3
224,../data/rgbd-dataset-10k\train\images\garlic_5_1_185_crop.png,16,16
225,../data/rgbd-dataset-10k\train\images\onion_2_4_8_crop.png,29,29
226,../data/rgbd-dataset-10k\valid\images\peach_3_1_58_crop.png,31,31
229,../data/rgbd-dataset-10k\train\images\calculator_4_4_77_crop.png,6,6
230,../data/rgbd-dataset-10k\train\images\keyboard_2_2_73_crop.png,21,21
231,../data/rgbd-dataset-10k\train\images\banana_3_1_157_crop.png,2,2
232,../data/rgbd-dataset-10k\train\images\dry_battery_3_1_88_crop.png,13,13
233,../data/rgbd-dataset-10k\train\images\food_can_4_2_158_crop.png,15,15
234,../data/rgbd-dataset-10k\train\images\toothpaste_2_2_226_crop.png,45,45
235,../data/rgbd-dataset-10k\train\images\onion_2_1_38_crop.png,29,29
236,../data/rgbd-dataset-10k\train\images\toothbrush_4_1_59_crop.png,44,44
237,../data/rgbd-dataset-10k\test\images\ball_7_2_131_crop.png,1,1
238,../data/rgbd-dataset-10k\test\images\hand_towel_1_2_22_crop.png,19,19
239,../data/rgbd-dataset-10k\train\images\rubber_eraser_2_1_237_crop.png,37,37
240,../data/rgbd-dataset-10k\valid\images\glue_stick_6_2_27_crop.png,17,17
241,../data/rgbd-dataset-10k\train\images\bowl_6_4_87_crop.png,5,5
242,../data/rgbd-dataset-10k\train\images\lime_3_2_55_crop.png,25,25
244,../data/rgbd-dataset-10k\train\images\sponge_9_2_258_crop.png,41,41
246,../data/rgbd-dataset-10k\train\images\lemon_2_4_15_crop.png,23,23
247,../data/rgbd-dataset-10k\train\images\scissors_2_1_127_crop.png,38,38
248,../data/rgbd-dataset-10k\train\images\stapler_8_4_81_crop.png,42,42
249,../data/rgbd-dataset-10k\train\images\marker_5_1_161_crop.png,26,26
250,../data/rgbd-dataset-10k\train\images\onion_4_1_221_crop.png,29,29
251,../data/rgbd-dataset-10k\train\images\bowl_5_2_145_crop.png,5,5
252,../data/rgbd-dataset-10k\train\images\soda_can_2_4_124_crop.png,40,40
253,../data/rgbd-dataset-10k\valid\images\keyboard_4_1_138_crop.png,21,21
254,../data/rgbd-dataset-10k\train\images\dry_battery_4_1_95_crop.png,13,13
256,../data/rgbd-dataset-10k\train\images\bell_pepper_4_2_25_crop.png,3,3
257,../data/rgbd-dataset-10k\train\images\cereal_box_4_4_52_crop.png,10,10
258,../data/rgbd-dataset-10k\valid\images\rubber_eraser_3_2_45_crop.png,37,37
259,../data/rgbd-dataset-10k\train\images\comb_1_1_35_crop.png,12,12
260,../data/rgbd-dataset-10k\test\images\comb_3_1_17_crop.png,12,12
261,../data/rgbd-dataset-10k\train\images\lemon_6_2_64_crop.png,23,23
263,../data/rgbd-dataset-10k\test\images\hand_towel_2_4_87_crop.png,19,19
265,../data/rgbd-dataset-10k\train\images\stapler_5_2_97_crop.png,42,42
266,../data/rgbd-dataset-10k\train\images\pitcher_2_2_135_crop.png,33,33
267,../data/rgbd-dataset-10k\train\images\potato_3_2_166_crop.png,36,36
268,../data/rgbd-dataset-10k\train\images\scissors_3_2_95_crop.png,38,38
269,../data/rgbd-dataset-10k\train\images\binder_2_4_207_crop.png,4,4
270,../data/rgbd-dataset-10k\train\images\pliers_5_1_3_crop.png,35,35
271,../data/rgbd-dataset-10k\valid\images\marker_2_1_264_crop.png,26,26
273,../data/rgbd-dataset-10k\train\images\stapler_6_1_17_crop.png,42,42
276,../data/rgbd-dataset-10k\train\images\tomato_5_4_203_crop.png,43,43
277,../data/rgbd-dataset-10k\train\images\pear_2_2_198_crop.png,32,32
278,../data/rgbd-dataset-10k\valid\images\bell_pepper_1_2_85_crop.png,3,3
279,../data/rgbd-dataset-10k\train\images\instant_noodles_7_2_94_crop.png,20,20
280,../data/rgbd-dataset-10k\train\images\banana_4_2_122_crop.png,2,2
281,../data/rgbd-dataset-10k\train\images\food_bag_7_1_59_crop.png,15,15
282,../data/rgbd-dataset-10k\train\images\pear_7_1_96_crop.png,32,32
284,../data/rgbd-dataset-10k\train\images\lemon_6_4_186_crop.png,23,23
285,../data/rgbd-dataset-10k\test\images\potato_2_4_159_crop.png,36,36
287,../data/rgbd-dataset-10k\valid\images\kleenex_5_2_234_crop.png,22,22
289,../data/rgbd-dataset-10k\train\images\bell_pepper_3_1_152_crop.png,3,3
290,../data/rgbd-dataset-10k\train\images\scissors_3_4_85_crop.png,38,38
291,../data/rgbd-dataset-10k\train\images\lightbulb_1_1_108_crop.png,24,24
292,../data/rgbd-dataset-10k\train\images\cap_2_4_32_crop.png,8,8
293,../data/rgbd-dataset-10k\train\images\toothbrush_2_2_123_crop.png,44,44
294,../data/rgbd-dataset-10k\train\images\shampoo_3_1_91_crop.png,39,39
295,../data/rgbd-dataset-10k\test\images\banana_1_1_169_crop.png,2,2
297,../data/rgbd-dataset-10k\train\images\toothbrush_3_1_86_crop.png,44,44
298,../data/rgbd-dataset-10k\train\images\peach_3_2_224_crop.png,31,31
299,../data/rgbd-dataset-10k\train\images\lightbulb_4_4_134_crop.png,24,24
300,../data/rgbd-dataset-10k\train\images\kleenex_5_4_84_crop.png,22,22
301,../data/rgbd-dataset-10k\train\images\hand_towel_2_2_262_crop.png,19,19
302,../data/rgbd-dataset-10k\valid\images\binder_2_1_130_crop.png,4,4
303,../data/rgbd-dataset-10k\valid\images\dry_battery_6_1_60_crop.png,13,13
304,../data/rgbd-dataset-10k\train\images\peach_2_1_171_crop.png,31,31
305,../data/rgbd-dataset-10k\train\images\soda_can_6_1_146_crop.png,40,40
307,../data/rgbd-dataset-10k\train\images\comb_5_4_102_crop.png,12,12
308,../data/rgbd-dataset-10k\train\images\glue_stick_1_4_245_crop.png,17,17
309,../data/rgbd-dataset-10k\test\images\plate_7_1_196_crop.png,34,34
310,../data/rgbd-dataset-10k\train\images\bowl_3_4_67_crop.png,5,5
311,../data/rgbd-dataset-10k\train\images\stapler_4_4_190_crop.png,42,42
312,../data/rgbd-dataset-10k\train\images\binder_3_2_161_crop.png,4,4
313,../data/rgbd-dataset-10k\train\images\notebook_3_4_94_crop.png,28,28
314,../data/rgbd-dataset-10k\train\images\marker_8_1_107_crop.png,26,26
315,../data/rgbd-dataset-10k\train\images\greens_2_2_112_crop.png,18,18
316,../data/rgbd-dataset-10k\train\images\keyboard_4_2_166_crop.png,21,21
317,../data/rgbd-dataset-10k\train\images\orange_3_1_100_crop.png,30,30
318,../data/rgbd-dataset-10k\train\images\garlic_5_1_44_crop.png,16,16
319,../data/rgbd-dataset-10k\train\images\garlic_3_2_107_crop.png,16,16
320,../data/rgbd-dataset-10k\train\images\rubber_eraser_2_4_71_crop.png,37,37
321,../data/rgbd-dataset-10k\train\images\banana_4_2_20_crop.png,2,2
323,../data/rgbd-dataset-10k\train\images\hand_towel_1_2_39_crop.png,19,19
325,../data/rgbd-dataset-10k\test\images\cereal_box_5_2_177_crop.png,10,10
328,../data/rgbd-dataset-10k\train\images\water_bottle_4_1_165_crop.png,46,46
329,../data/rgbd-dataset-10k\train\images\pitcher_3_4_30_crop.png,33,33
330,../data/rgbd-dataset-10k\train\images\food_bag_8_4_185_crop.png,15,15
332,../data/rgbd-dataset-10k\train\images\scissors_3_2_75_crop.png,38,38
334,../data/rgbd-dataset-10k\train\images\bowl_6_4_1_crop.png,5,5
335,../data/rgbd-dataset-10k\train\images\coffee_mug_8_1_152_crop.png,11,11
336,../data/rgbd-dataset-10k\train\images\scissors_2_4_96_crop.png,38,38
337,../data/rgbd-dataset-10k\train\images\ball_5_4_98_crop.png,1,1
338,../data/rgbd-dataset-10k\train\images\instant_noodles_1_1_55_crop.png,20,20
339,../data/rgbd-dataset-10k\train\images\keyboard_2_2_74_crop.png,21,21
340,../data/rgbd-dataset-10k\train\images\stapler_5_2_102_crop.png,42,42
342,../data/rgbd-dataset-10k\valid\images\notebook_5_2_206_crop.png,28,28
343,../data/rgbd-dataset-10k\train\images\keyboard_2_2_178_crop.png,21,21
344,../data/rgbd-dataset-10k\test\images\keyboard_1_2_55_crop.png,21,21
345,../data/rgbd-dataset-10k\test\images\soda_can_5_4_97_crop.png,40,40
347,../data/rgbd-dataset-10k\train\images\peach_2_1_11_crop.png,31,31
348,../data/rgbd-dataset-10k\train\images\garlic_6_2_99_crop.png,16,16
349,../data/rgbd-dataset-10k\train\images\food_jar_4_1_202_crop.png,15,15
351,../data/rgbd-dataset-10k\train\images\shampoo_2_1_74_crop.png,39,39
352,../data/rgbd-dataset-10k\train\images\glue_stick_2_2_226_crop.png,17,17
353,../data/rgbd-dataset-10k\train\images\bowl_1_4_1_crop.png,5,5
354,../data/rgbd-dataset-10k\train\images\scissors_1_1_128_crop.png,38,38
355,../data/rgbd-dataset-10k\train\images\cereal_box_5_4_127_crop.png,10,10
356,../data/rgbd-dataset-10k\train\images\potato_3_2_234_crop.png,36,36
357,../data/rgbd-dataset-10k\train\images\lemon_1_2_133_crop.png,23,23
358,../data/rgbd-dataset-10k\train\images\lightbulb_3_2_88_crop.png,24,24
359,../data/rgbd-dataset-10k\train\images\orange_3_1_102_crop.png,30,30
360,../data/rgbd-dataset-10k\train\images\greens_3_1_83_crop.png,18,18
361,../data/rgbd-dataset-10k\train\images\binder_2_4_61_crop.png,4,4
364,../data/rgbd-dataset-10k\train\images\glue_stick_1_4_224_crop.png,17,17
365,../data/rgbd-dataset-10k\valid\images\instant_noodles_8_4_50_crop.png,20,20
366,../data/rgbd-dataset-10k\train\images\calculator_3_4_212_crop.png,6,6
367,../data/rgbd-dataset-10k\train\images\lightbulb_1_4_126_crop.png,24,24
368,../data/rgbd-dataset-10k\train\images\tomato_6_1_79_crop.png,43,43
369,../data/rgbd-dataset-10k\train\images\glue_stick_5_2_241_crop.png,17,17
370,../data/rgbd-dataset-10k\test\images\toothpaste_1_1_237_crop.png,45,45
371,../data/rgbd-dataset-10k\train\images\hand_towel_2_4_221_crop.png,19,19
372,../data/rgbd-dataset-10k\train\images\orange_4_2_229_crop.png,30,30
373,../data/rgbd-dataset-10k\train\images\marker_1_1_167_crop.png,26,26
374,../data/rgbd-dataset-10k\train\images\bell_pepper_6_2_77_crop.png,3,3
376,../data/rgbd-dataset-10k\train\images\cereal_box_5_2_9_crop.png,10,10
378,../data/rgbd-dataset-10k\valid\images\bell_pepper_5_2_195_crop.png,3,3
380,../data/rgbd-dataset-10k\test\images\mushroom_1_4_205_crop.png,27,27
381,../data/rgbd-dataset-10k\train\images\rubber_eraser_4_4_43_crop.png,37,37
382,../data/rgbd-dataset-10k\train\images\pliers_4_4_198_crop.png,35,35
383,../data/rgbd-dataset-10k\test\images\pliers_6_4_8_crop.png,35,35
384,../data/rgbd-dataset-10k\test\images\orange_4_1_163_crop.png,30,30
385,../data/rgbd-dataset-10k\train\images\pitcher_2_1_132_crop.png,33,33
386,../data/rgbd-dataset-10k\test\images\mushroom_1_4_196_crop.png,27,27
387,../data/rgbd-dataset-10k\train\images\onion_4_2_26_crop.png,29,29
389,../data/rgbd-dataset-10k\train\images\water_bottle_6_2_134_crop.png,46,46
391,../data/rgbd-dataset-10k\train\images\notebook_1_2_130_crop.png,28,28
392,../data/rgbd-dataset-10k\train\images\plate_5_2_24_crop.png,34,34
394,../data/rgbd-dataset-10k\train\images\orange_3_1_137_crop.png,30,30
396,../data/rgbd-dataset-10k\test\images\potato_6_4_198_crop.png,36,36
398,../data/rgbd-dataset-10k\train\images\orange_2_2_110_crop.png,30,30
399,../data/rgbd-dataset-10k\valid\images\lime_4_4_168_crop.png,25,25
400,../data/rgbd-dataset-10k\train\images\garlic_3_1_2_crop.png,16,16
401,../data/rgbd-dataset-10k\train\images\banana_2_4_123_crop.png,2,2
402,../data/rgbd-dataset-10k\train\images\greens_2_1_3_crop.png,18,18
403,../data/rgbd-dataset-10k\train\images\instant_noodles_2_1_222_crop.png,20,20
406,../data/rgbd-dataset-10k\train\images\peach_3_2_83_crop.png,31,31
407,../data/rgbd-dataset-10k\test\images\water_bottle_5_4_59_crop.png,46,46
