index,path,label,pred
714,../data/rgbd-dataset-10k\train\images\flashlight_1_1_148_crop.png,14,7
717,../data/rgbd-dataset-10k\train\images\flashlight_4_4_124_crop.png,14,6
726,../data/rgbd-dataset-10k\train\images\tomato_2_1_104_crop.png,43,36
747,../data/rgbd-dataset-10k\train\images\camera_2_2_189_crop.png,7,12
750,../data/rgbd-dataset-10k\test\images\flashlight_3_4_41_crop.png,14,45
757,../data/rgbd-dataset-10k\valid\images\sponge_2_4_131_crop.png,41,6
759,../data/rgbd-dataset-10k\train\images\ball_4_2_105_crop.png,1,42
764,../data/rgbd-dataset-10k\train\images\orange_4_4_137_crop.png,30,32
783,../data/rgbd-dataset-10k\train\images\sponge_10_1_62_crop.png,41,0
798,../data/rgbd-dataset-10k\train\images\ball_7_1_233_crop.png,1,15
799,../data/rgbd-dataset-10k\train\images\sponge_2_1_39_crop.png,41,44
800,../data/rgbd-dataset-10k\train\images\notebook_5_4_168_crop.png,28,34
807,../data/rgbd-dataset-10k\train\images\mushroom_1_2_207_crop.png,27,16
810,../data/rgbd-dataset-10k\train\images\shampoo_6_4_90_crop.png,39,15
819,../data/rgbd-dataset-10k\train\images\toothbrush_3_1_176_crop.png,44,24
823,../data/rgbd-dataset-10k\train\images\ball_2_4_253_crop.png,1,22
827,../data/rgbd-dataset-10k\test\images\mushroom_1_2_290_crop.png,27,16
839,../data/rgbd-dataset-10k\train\images\instant_noodles_1_1_26_crop.png,20,15
841,../data/rgbd-dataset-10k\train\images\food_bag_1_2_191_crop.png,15,28
852,../data/rgbd-dataset-10k\train\images\lightbulb_2_4_182_crop.png,24,34
854,../data/rgbd-dataset-10k\train\images\camera_1_2_132_crop.png,7,42
872,../data/rgbd-dataset-10k\train\images\tomato_2_1_220_crop.png,43,36
876,../data/rgbd-dataset-10k\train\images\orange_4_4_59_crop.png,30,32
900,../data/rgbd-dataset-10k\test\images\sponge_6_4_141_crop.png,41,32
904,../data/rgbd-dataset-10k\train\images\mushroom_1_2_164_crop.png,27,16
914,../data/rgbd-dataset-10k\train\images\ball_3_1_76_crop.png,1,16
915,../data/rgbd-dataset-10k\test\images\cell_phone_5_2_11_crop.png,9,42
923,../data/rgbd-dataset-10k\train\images\dry_battery_6_2_178_crop.png,13,26
938,../data/rgbd-dataset-10k\train\images\orange_2_2_206_crop.png,30,32
946,../data/rgbd-dataset-10k\train\images\mushroom_1_2_154_crop.png,27,16
949,../data/rgbd-dataset-10k\train\images\hand_towel_4_4_20_crop.png,19,16
977,../data/rgbd-dataset-10k\train\images\cereal_box_3_1_104_crop.png,10,40
979,../data/rgbd-dataset-10k\train\images\instant_noodles_8_2_90_crop.png,20,19
982,../data/rgbd-dataset-10k\valid\images\cap_1_4_88_crop.png,8,33
984,../data/rgbd-dataset-10k\test\images\scissors_4_4_44_crop.png,38,13
986,../data/rgbd-dataset-10k\train\images\sponge_1_2_187_crop.png,41,34
987,../data/rgbd-dataset-10k\train\images\glue_stick_2_1_27_crop.png,17,39
992,../data/rgbd-dataset-10k\valid\images\notebook_5_2_245_crop.png,28,21
