index,path,label,pred
584,../data/rgbd-dataset-10k\train\images\water_bottle_9_4_69_crop.png,46,22
593,../data/rgbd-dataset-10k\train\images\notebook_4_4_9_crop.png,28,4
598,../data/rgbd-dataset-10k\train\images\flashlight_4_4_203_crop.png,14,7
603,../data/rgbd-dataset-10k\train\images\garlic_4_1_244_crop.png,16,36
610,../data/rgbd-dataset-10k\train\images\garlic_6_4_240_crop.png,16,29
618,../data/rgbd-dataset-10k\test\images\stapler_8_2_87_crop.png,42,41
621,../data/rgbd-dataset-10k\train\images\cell_phone_3_4_147_crop.png,9,7
630,../data/rgbd-dataset-10k\train\images\stapler_8_1_265_crop.png,42,26
633,../data/rgbd-dataset-10k\train\images\cell_phone_2_4_46_crop.png,9,13
634,../data/rgbd-dataset-10k\train\images\keyboard_3_1_37_crop.png,21,4
637,../data/rgbd-dataset-10k\train\images\flashlight_5_1_6_crop.png,14,23
640,../data/rgbd-dataset-10k\train\images\potato_6_1_128_crop.png,36,32
657,../data/rgbd-dataset-10k\train\images\rubber_eraser_2_4_21_crop.png,37,26
659,../data/rgbd-dataset-10k\valid\images\pliers_6_4_176_crop.png,35,9
664,../data/rgbd-dataset-10k\test\images\water_bottle_3_4_173_crop.png,46,17
673,../data/rgbd-dataset-10k\train\images\stapler_7_1_19_crop.png,42,41
682,../data/rgbd-dataset-10k\train\images\kleenex_3_1_61_crop.png,22,1
704,../data/rgbd-dataset-10k\train\images\cell_phone_4_4_48_crop.png,9,33
713,../data/rgbd-dataset-10k\train\images\cap_1_2_91_crop.png,8,34
719,../data/rgbd-dataset-10k\train\images\ball_1_2_190_crop.png,1,36
730,../data/rgbd-dataset-10k\test\images\stapler_2_1_104_crop.png,42,7
734,../data/rgbd-dataset-10k\train\images\rubber_eraser_1_1_241_crop.png,37,17
735,../data/rgbd-dataset-10k\train\images\cap_4_2_62_crop.png,8,4
736,../data/rgbd-dataset-10k\test\images\soda_can_5_4_97_crop.png,40,11
749,../data/rgbd-dataset-10k\train\images\bowl_3_4_37_crop.png,5,36
753,../data/rgbd-dataset-10k\train\images\food_bag_2_1_54_crop.png,15,4
754,../data/rgbd-dataset-10k\train\images\food_bag_6_1_158_crop.png,15,11
758,../data/rgbd-dataset-10k\train\images\pear_7_2_173_crop.png,32,36
759,../data/rgbd-dataset-10k\train\images\cell_phone_4_1_51_crop.png,9,13
765,../data/rgbd-dataset-10k\train\images\stapler_8_2_90_crop.png,42,41
777,../data/rgbd-dataset-10k\train\images\hand_towel_1_1_231_crop.png,19,8
780,../data/rgbd-dataset-10k\train\images\calculator_2_1_89_crop.png,6,7
781,../data/rgbd-dataset-10k\train\images\garlic_6_2_112_crop.png,16,29
784,../data/rgbd-dataset-10k\train\images\toothpaste_5_4_115_crop.png,45,41
785,../data/rgbd-dataset-10k\train\images\cell_phone_5_1_58_crop.png,9,6
786,../data/rgbd-dataset-10k\train\images\kleenex_2_1_243_crop.png,22,8
801,../data/rgbd-dataset-10k\train\images\stapler_4_1_21_crop.png,42,7
819,../data/rgbd-dataset-10k\train\images\hand_towel_3_2_159_crop.png,19,8
827,../data/rgbd-dataset-10k\train\images\garlic_4_1_82_crop.png,16,31
829,../data/rgbd-dataset-10k\train\images\cell_phone_3_1_104_crop.png,9,7
833,../data/rgbd-dataset-10k\train\images\garlic_4_1_110_crop.png,16,31
834,../data/rgbd-dataset-10k\train\images\notebook_2_1_61_crop.png,28,4
840,../data/rgbd-dataset-10k\train\images\shampoo_6_4_135_crop.png,39,15
845,../data/rgbd-dataset-10k\train\images\garlic_1_1_236_crop.png,16,29
855,../data/rgbd-dataset-10k\train\images\scissors_2_1_1_crop.png,38,43
857,../data/rgbd-dataset-10k\train\images\cap_1_4_89_crop.png,8,11
861,../data/rgbd-dataset-10k\train\images\toothpaste_5_2_176_crop.png,45,17
867,../data/rgbd-dataset-10k\train\images\rubber_eraser_2_4_193_crop.png,37,26
870,../data/rgbd-dataset-10k\train\images\rubber_eraser_1_1_97_crop.png,37,17
872,../data/rgbd-dataset-10k\train\images\cap_1_4_75_crop.png,8,5
888,../data/rgbd-dataset-10k\train\images\calculator_1_2_43_crop.png,6,7
889,../data/rgbd-dataset-10k\train\images\comb_5_2_80_crop.png,12,14
893,../data/rgbd-dataset-10k\train\images\pear_1_2_180_crop.png,32,0
916,../data/rgbd-dataset-10k\test\images\cell_phone_5_1_108_crop.png,9,7
920,../data/rgbd-dataset-10k\train\images\hand_towel_1_2_30_crop.png,19,31
928,../data/rgbd-dataset-10k\train\images\garlic_3_1_143_crop.png,16,29
934,../data/rgbd-dataset-10k\train\images\sponge_6_1_235_crop.png,41,4
940,../data/rgbd-dataset-10k\train\images\stapler_5_1_102_crop.png,42,7
955,../data/rgbd-dataset-10k\train\images\coffee_mug_4_1_165_crop.png,11,5
962,../data/rgbd-dataset-10k\train\images\garlic_4_2_11_crop.png,16,36
969,../data/rgbd-dataset-10k\train\images\cell_phone_3_2_139_crop.png,9,6
970,../data/rgbd-dataset-10k\train\images\kleenex_3_1_157_crop.png,22,5
974,../data/rgbd-dataset-10k\train\images\keyboard_1_1_162_crop.png,21,8
975,../data/rgbd-dataset-10k\test\images\bowl_3_2_99_crop.png,5,34
984,../data/rgbd-dataset-10k\train\images\hand_towel_5_2_202_crop.png,19,8
989,../data/rgbd-dataset-10k\train\images\garlic_6_2_150_crop.png,16,27
993,../data/rgbd-dataset-10k\train\images\rubber_eraser_1_1_193_crop.png,37,17
